entry	name	class	subclass	quality	displayId	inventoryType	reqLevel	itemLevel
1089613	Zandalar Predator's Bracers of Fury	4	3	4	63677	9	0	61
1089614	Zandalar Predator's Bracers of Glory	4	3	4	63677	9	0	61
1089615	Zandalar Predator's Bracers of Glory	4	3	4	63677	9	0	61
1089616	Zandalar Predator's Bracers of Azeroth	4	3	5	63678	9	0	61
1089617	Zandalar Predator's Bracers of Legend	4	3	5	63678	9	0	61
1089618	Zandalar Confessor's Wraps of Fury	4	1	4	63679	9	0	61
1089619	Zandalar Confessor's Wraps of Fury	4	1	4	63679	9	0	61
1089620	Zandalar Confessor's Wraps of Fury	4	1	4	63679	9	0	61
1089621	Zandalar Confessor's Wraps of Fury	4	1	4	63679	9	0	61
1089622	Zandalar Confessor's Wraps of Glory	4	1	4	63679	9	0	61
1089623	Zandalar Confessor's Wraps of Glory	4	1	4	63679	9	0	61
1089624	Zandalar Confessor's Wraps of Azeroth	4	1	5	63680	9	0	61
1089625	Zandalar Confessor's Wraps of Legend	4	1	5	63680	9	0	61
1089626	Zandalar Illusionist's Wraps of Fury	4	1	4	63681	9	0	61
1089627	Zandalar Illusionist's Wraps of Fury	4	1	4	63681	9	0	61
1089628	Zandalar Illusionist's Wraps of Fury	4	1	4	63681	9	0	61
1089629	Zandalar Illusionist's Wraps of Fury	4	1	4	63681	9	0	61
1089630	Zandalar Illusionist's Wraps of Glory	4	1	4	63681	9	0	61
1089631	Zandalar Illusionist's Wraps of Glory	4	1	4	63681	9	0	61
1089632	Zandalar Illusionist's Wraps of Azeroth	4	1	5	63682	9	0	61
1089633	Zandalar Illusionist's Wraps of Legend	4	1	5	63682	9	0	61
1089634	Zandalar Demoniac's Wraps of Fury	4	1	4	63683	9	0	61
1089635	Zandalar Demoniac's Wraps of Fury	4	1	4	63683	9	0	61
1089636	Zandalar Demoniac's Wraps of Fury	4	1	4	63683	9	0	61
1089637	Zandalar Demoniac's Wraps of Fury	4	1	4	63683	9	0	61
1089638	Zandalar Demoniac's Wraps of Fury	4	1	4	63683	9	0	61
1089639	Zandalar Demoniac's Wraps of Fury	4	1	4	63683	9	0	61
1089640	Zandalar Demoniac's Wraps of Glory	4	1	4	63683	9	0	61
1089641	Zandalar Demoniac's Wraps of Glory	4	1	4	63683	9	0	61
1089642	Zandalar Demoniac's Wraps of Azeroth	4	1	5	63684	9	0	61
1089643	Zandalar Demoniac's Wraps of Legend	4	1	5	63684	9	0	61
1089644	Zandalar Vindicator's Armguards of Fury	4	4	4	63685	9	0	61
1089645	Zandalar Vindicator's Armguards of Fury	4	4	4	63685	9	0	61
1089646	Zandalar Vindicator's Armguards of Fury	4	4	4	63685	9	0	61
1089647	Zandalar Vindicator's Armguards of Fury	4	4	4	63685	9	0	61
1089648	Zandalar Vindicator's Armguards of Fury	4	4	4	63685	9	0	61
1089649	Zandalar Vindicator's Armguards of Glory	4	4	4	63685	9	0	61
1089650	Zandalar Vindicator's Armguards of Glory	4	4	4	63685	9	0	61
1089651	Zandalar Vindicator's Armguards of Azeroth	4	4	5	63686	9	0	61
1089652	Zandalar Vindicator's Armguards of Legend	4	4	5	63686	9	0	61
1089653	Zandalar Haruspex's Bracers of Fury	4	2	4	63687	9	0	61
1089654	Zandalar Haruspex's Bracers of Fury	4	2	4	63687	9	0	61
1089655	Zandalar Haruspex's Bracers of Fury	4	2	4	63687	9	0	61
1089656	Zandalar Haruspex's Bracers of Fury	4	2	4	63687	9	0	61
1089657	Zandalar Haruspex's Bracers of Glory	4	2	4	63687	9	0	61
1089658	Zandalar Haruspex's Bracers of Glory	4	2	4	63687	9	0	61
1089659	Zandalar Haruspex's Bracers of Azeroth	4	2	5	63688	9	0	61
1089660	Zandalar Haruspex's Bracers of Legend	4	2	5	63688	9	0	61
1089661	Zandalar Augur's Bracers of Fury	4	3	4	63689	9	0	61
1089662	Zandalar Augur's Bracers of Fury	4	3	4	63689	9	0	61
1089663	Zandalar Augur's Bracers of Fury	4	3	4	63689	9	0	61
1089664	Zandalar Augur's Bracers of Fury	4	3	4	63689	9	0	61
1089665	Zandalar Augur's Bracers of Fury	4	3	4	63689	9	0	61
1089666	Zandalar Augur's Bracers of Fury	4	3	4	63689	9	0	61
1089667	Zandalar Augur's Bracers of Fury	4	3	4	63689	9	0	61
1089668	Zandalar Augur's Bracers of Glory	4	3	4	63689	9	0	61
1089669	Zandalar Augur's Bracers of Glory	4	3	4	63689	9	0	61
1089670	Zandalar Augur's Bracers of Azeroth	4	3	5	63690	9	0	61
1089671	Zandalar Augur's Bracers of Legend	4	3	5	63690	9	0	61
1089672	Zandalar Freethinker's Breastplate of Fury	4	4	4	63691	5	0	65
1089673	Zandalar Freethinker's Breastplate of Fury	4	4	4	63691	5	0	65
1089674	Zandalar Freethinker's Breastplate of Fury	4	4	4	63691	5	0	65
1089675	Zandalar Freethinker's Breastplate of Fury	4	4	4	63691	5	0	65
1089676	Zandalar Freethinker's Breastplate of Fury	4	4	4	63691	5	0	65
1089677	Zandalar Freethinker's Breastplate of Fury	4	4	4	63691	5	0	65
1089678	Zandalar Freethinker's Breastplate of Fury	4	4	4	63691	5	0	65
1089679	Zandalar Freethinker's Breastplate of Glory	4	4	4	63691	5	0	65
1089680	Zandalar Freethinker's Breastplate of Glory	4	4	4	63691	5	0	65
1089681	Zandalar Freethinker's Breastplate of Azeroth	4	4	5	63692	5	0	65
1089682	Zandalar Freethinker's Breastplate of Legend	4	4	5	63692	5	0	65
1089683	Zandalar Freethinker's Belt of Fury	4	4	4	63693	6	0	61
1089684	Zandalar Freethinker's Belt of Fury	4	4	4	63693	6	0	61
1089685	Zandalar Freethinker's Belt of Fury	4	4	4	63693	6	0	61
1089686	Zandalar Freethinker's Belt of Fury	4	4	4	63693	6	0	61
1089687	Zandalar Freethinker's Belt of Fury	4	4	4	63693	6	0	61
1089688	Zandalar Freethinker's Belt of Fury	4	4	4	63693	6	0	61
1089689	Zandalar Freethinker's Belt of Fury	4	4	4	63693	6	0	61
1089690	Zandalar Freethinker's Belt of Glory	4	4	4	63693	6	0	61
1089691	Zandalar Freethinker's Belt of Glory	4	4	4	63693	6	0	61
1089692	Zandalar Freethinker's Belt of Azeroth	4	4	5	63694	6	0	61
1089693	Zandalar Freethinker's Belt of Legend	4	4	5	63694	6	0	61
1089694	Zandalar Freethinker's Armguards of Fury	4	4	4	63695	9	0	61
1089695	Zandalar Freethinker's Armguards of Fury	4	4	4	63695	9	0	61
1089696	Zandalar Freethinker's Armguards of Fury	4	4	4	63695	9	0	61
1089697	Zandalar Freethinker's Armguards of Fury	4	4	4	63695	9	0	61
1089698	Zandalar Freethinker's Armguards of Fury	4	4	4	63695	9	0	61
1089699	Zandalar Freethinker's Armguards of Fury	4	4	4	63695	9	0	61
1089700	Zandalar Freethinker's Armguards of Fury	4	4	4	63695	9	0	61
1089701	Zandalar Freethinker's Armguards of Glory	4	4	4	63695	9	0	61
1089702	Zandalar Freethinker's Armguards of Glory	4	4	4	63695	9	0	61
1089703	Zandalar Freethinker's Armguards of Azeroth	4	4	5	63696	9	0	61
1089704	Zandalar Freethinker's Armguards of Legend	4	4	5	63696	9	0	61
1089705	Improved Pebble of Kajaro	4	0	2	32713	2	0	60
1089706	Improved Pebble of Kajaro	4	0	2	32713	2	0	60
1089707	Improved Pebble of Kajaro	4	0	2	32713	2	0	60
1089708	Improved Pebble of Kajaro	4	0	2	32713	2	0	60
1089709	Pebble of Kajaro of Power	4	0	3	32713	2	0	60
1089710	Pebble of Kajaro of Power	4	0	3	32713	2	0	60
1089711	Pebble of Kajaro of Glory	4	0	4	32713	2	0	60
1089712	Pebble of Kajaro of Glory	4	0	4	32713	2	0	60
1089713	Pebble of Kajaro of the Gods	4	0	5	32713	2	0	60
1089714	Pebble of Kajaro of Legend	4	0	5	32713	2	0	60
1089715	Improved Pebble of Kajaro	4	0	3	32714	2	0	60
1089716	Improved Pebble of Kajaro	4	0	3	32714	2	0	60
1089717	Pebble of Kajaro of Power	4	0	3	32714	2	0	60
1089718	Pebble of Kajaro of Glory	4	0	4	32714	2	0	60
1089719	Pebble of Kajaro of Glory	4	0	4	32714	2	0	60
1089720	Pebble of Kajaro of the Gods	4	0	5	32714	2	0	60
1089721	Pebble of Kajaro of Legend	4	0	5	32714	2	0	60
1089722	Improved Pebble of Kajaro	4	0	3	32715	2	0	68
1089723	Improved Pebble of Kajaro	4	0	3	32715	2	0	68
1089724	Pebble of Kajaro of Power	4	0	3	32715	2	0	68
1089725	Pebble of Kajaro of Power	4	0	3	32715	2	0	68
1089726	Pebble of Kajaro of Glory	4	0	4	32715	2	0	68
1089727	Pebble of Kajaro of Glory	4	0	4	32715	2	0	68
1089728	Pebble of Kajaro of the Gods	4	0	5	32715	2	0	68
1089729	Pebble of Kajaro of Legend	4	0	5	32715	2	0	68
1089730	Jewel of Kajaro of Fury	4	0	4	32716	2	0	65
1089731	Jewel of Kajaro of Fury	4	0	4	32716	2	0	65
1089732	Jewel of Kajaro of Fury	4	0	4	32716	2	0	65
1089733	Jewel of Kajaro of Fury	4	0	4	32716	2	0	65
1089734	Jewel of Kajaro of Glory	4	0	4	32716	2	0	65
1089735	Jewel of Kajaro of Glory	4	0	4	32716	2	0	65
1089736	Jewel of Kajaro of Azeroth	4	0	5	32716	2	0	65
1089737	Jewel of Kajaro of Legend	4	0	5	32716	2	0	65
1089738	Improved Kezan's Taint	4	0	2	32713	2	0	60
1089739	Improved Kezan's Taint	4	0	2	32713	2	0	60
1089740	Improved Kezan's Taint	4	0	2	32713	2	0	60
1089741	Improved Kezan's Taint	4	0	2	32713	2	0	60
1089742	Kezan's Taint of Power	4	0	3	32713	2	0	60
1089743	Kezan's Taint of Power	4	0	3	32713	2	0	60
1089744	Kezan's Taint of Glory	4	0	4	32713	2	0	60
1089745	Kezan's Taint of Glory	4	0	4	32713	2	0	60
1089746	Kezan's Taint of the Gods	4	0	5	32713	2	0	60
1089747	Kezan's Taint of Legend	4	0	5	32713	2	0	60
1089748	Improved Kezan's Taint	4	0	3	32714	2	0	60
1089749	Improved Kezan's Taint	4	0	3	32714	2	0	60
1089750	Improved Kezan's Taint	4	0	3	32714	2	0	60
1089751	Kezan's Taint of Power	4	0	3	32714	2	0	60
1089752	Kezan's Taint of Power	4	0	3	32714	2	0	60
1089753	Kezan's Taint of Glory	4	0	4	32714	2	0	60
1089754	Kezan's Taint of Glory	4	0	4	32714	2	0	60
1089755	Kezan's Taint of the Gods	4	0	5	32714	2	0	60
1089756	Kezan's Taint of Legend	4	0	5	32714	2	0	60
1089757	Improved Kezan's Taint	4	0	3	32715	2	0	68
1089758	Improved Kezan's Taint	4	0	3	32715	2	0	68
1089759	Improved Kezan's Taint	4	0	3	32715	2	0	68
1089760	Kezan's Taint of Power	4	0	3	32715	2	0	68
1089761	Kezan's Taint of Power	4	0	3	32715	2	0	68
1089762	Kezan's Taint of Glory	4	0	4	32715	2	0	68
1089763	Kezan's Taint of Glory	4	0	4	32715	2	0	68
1089764	Kezan's Taint of the Gods	4	0	5	32715	2	0	68
1089765	Kezan's Taint of Legend	4	0	5	32715	2	0	68
1089766	Kezan's Unstoppable Taint of Fury	4	0	4	32716	2	0	65
1089767	Kezan's Unstoppable Taint of Fury	4	0	4	32716	2	0	65
1089768	Kezan's Unstoppable Taint of Fury	4	0	4	32716	2	0	65
1089769	Kezan's Unstoppable Taint of Fury	4	0	4	32716	2	0	65
1089770	Kezan's Unstoppable Taint of Fury	4	0	4	32716	2	0	65
1089771	Kezan's Unstoppable Taint of Fury	4	0	4	32716	2	0	65
1089772	Kezan's Unstoppable Taint of Glory	4	0	4	32716	2	0	65
1089773	Kezan's Unstoppable Taint of Glory	4	0	4	32716	2	0	65
1089774	Kezan's Unstoppable Taint of Azeroth	4	0	5	32716	2	0	65
1089775	Kezan's Unstoppable Taint of Legend	4	0	5	32716	2	0	65
1089776	Improved Enchanted South Seas Kelp	4	0	2	32713	2	0	60
1089777	Improved Enchanted South Seas Kelp	4	0	2	32713	2	0	60
1089778	Enchanted South Seas Kelp of Power	4	0	3	32713	2	0	60
1089779	Enchanted South Seas Kelp of Glory	4	0	4	32713	2	0	60
1089780	Enchanted South Seas Kelp of Glory	4	0	4	32713	2	0	60
1089781	Enchanted South Seas Kelp of the Gods	4	0	5	32713	2	0	60
1089782	Enchanted South Seas Kelp of Legend	4	0	5	32713	2	0	60
1089783	Improved Enchanted South Seas Kelp	4	0	3	32714	2	0	60
1089784	Improved Enchanted South Seas Kelp	4	0	3	32714	2	0	60
1089785	Improved Enchanted South Seas Kelp	4	0	3	32714	2	0	60
1089786	Improved Enchanted South Seas Kelp	4	0	3	32714	2	0	60
1089787	Enchanted South Seas Kelp of Power	4	0	3	32714	2	0	60
1089788	Enchanted South Seas Kelp of Power	4	0	3	32714	2	0	60
1089789	Enchanted South Seas Kelp of Glory	4	0	4	32714	2	0	60
1089790	Enchanted South Seas Kelp of Glory	4	0	4	32714	2	0	60
1089791	Enchanted South Seas Kelp of the Gods	4	0	5	32714	2	0	60
1089792	Enchanted South Seas Kelp of Legend	4	0	5	32714	2	0	60
1089793	Improved Enchanted South Seas Kelp	4	0	3	32715	2	0	68
1089794	Improved Enchanted South Seas Kelp	4	0	3	32715	2	0	68
1089795	Improved Enchanted South Seas Kelp	4	0	3	32715	2	0	68
1089796	Improved Enchanted South Seas Kelp	4	0	3	32715	2	0	68
1089797	Enchanted South Seas Kelp of Power	4	0	3	32715	2	0	68
1089798	Enchanted South Seas Kelp of Power	4	0	3	32715	2	0	68
1089799	Enchanted South Seas Kelp of Glory	4	0	4	32715	2	0	68
1089800	Enchanted South Seas Kelp of Glory	4	0	4	32715	2	0	68
1089801	Enchanted South Seas Kelp of the Gods	4	0	5	32715	2	0	68
1089802	Enchanted South Seas Kelp of Legend	4	0	5	32715	2	0	68
1089803	Pristine Enchanted South Seas Kelp of Fury	4	0	4	32716	2	0	65
1089804	Pristine Enchanted South Seas Kelp of Fury	4	0	4	32716	2	0	65
1089805	Pristine Enchanted South Seas Kelp of Fury	4	0	4	32716	2	0	65
1089806	Pristine Enchanted South Seas Kelp of Fury	4	0	4	32716	2	0	65
1089807	Pristine Enchanted South Seas Kelp of Fury	4	0	4	32716	2	0	65
1089808	Pristine Enchanted South Seas Kelp of Fury	4	0	4	32716	2	0	65
1089809	Pristine Enchanted South Seas Kelp of Fury	4	0	4	32716	2	0	65
1089810	Pristine Enchanted South Seas Kelp of Glory	4	0	4	32716	2	0	65
1089811	Pristine Enchanted South Seas Kelp of Glory	4	0	4	32716	2	0	65
1089812	Pristine Enchanted South Seas Kelp of Azeroth	4	0	5	32716	2	0	65
1089813	Pristine Enchanted South Seas Kelp of Legend	4	0	5	32716	2	0	65
1089814	Improved Arathor Battle Tabard	4	0	2	63697	19	0	20
1089815	Improved Arathor Battle Tabard	4	0	2	63697	19	0	20
1089816	Improved Arathor Battle Tabard	4	0	2	63697	19	0	20
1089817	Improved Arathor Battle Tabard	4	0	2	63697	19	0	20
1089818	Improved Arathor Battle Tabard	4	0	2	63697	19	0	20
1089819	Arathor Battle Tabard of Power	4	0	2	63698	19	0	20
1089820	Arathor Battle Tabard of Power	4	0	2	63698	19	0	20
1089821	Improved Vision of Voodress	4	0	2	32713	2	0	60
1089822	Improved Vision of Voodress	4	0	2	32713	2	0	60
1089823	Vision of Voodress of Power	4	0	3	32713	2	0	60
1089824	Vision of Voodress of Glory	4	0	4	32713	2	0	60
1089825	Vision of Voodress of Glory	4	0	4	32713	2	0	60
1089826	Vision of Voodress of the Gods	4	0	5	32713	2	0	60
1089827	Vision of Voodress of Legend	4	0	5	32713	2	0	60
1089828	Improved Vision of Voodress	4	0	3	32714	2	0	60
1089829	Improved Vision of Voodress	4	0	3	32714	2	0	60
1089830	Improved Vision of Voodress	4	0	3	32714	2	0	60
1089831	Improved Vision of Voodress	4	0	3	32714	2	0	60
1089832	Improved Vision of Voodress	4	0	3	32714	2	0	60
1089833	Vision of Voodress of Power	4	0	3	32714	2	0	60
1089834	Vision of Voodress of Power	4	0	3	32714	2	0	60
1089835	Vision of Voodress of Glory	4	0	4	32714	2	0	60
1089836	Vision of Voodress of Glory	4	0	4	32714	2	0	60
1089837	Vision of Voodress of the Gods	4	0	5	32714	2	0	60
1089838	Vision of Voodress of Legend	4	0	5	32714	2	0	60
1089839	Improved Vision of Voodress	4	0	3	32715	2	0	68
1089840	Improved Vision of Voodress	4	0	3	32715	2	0	68
1089841	Improved Vision of Voodress	4	0	3	32715	2	0	68
1089842	Improved Vision of Voodress	4	0	3	32715	2	0	68
1089843	Improved Vision of Voodress	4	0	3	32715	2	0	68
1089844	Vision of Voodress of Power	4	0	3	32715	2	0	68
1089845	Vision of Voodress of Power	4	0	3	32715	2	0	68
1089846	Vision of Voodress of Glory	4	0	4	32715	2	0	68
1089847	Vision of Voodress of Glory	4	0	4	32715	2	0	68
1089848	Vision of Voodress of the Gods	4	0	5	32715	2	0	68
1089849	Vision of Voodress of Legend	4	0	5	32715	2	0	68
1089850	Unmarred Vision of Voodress of Fury	4	0	4	32716	2	0	65
1089851	Unmarred Vision of Voodress of Fury	4	0	4	32716	2	0	65
1089852	Unmarred Vision of Voodress of Fury	4	0	4	32716	2	0	65
1089853	Unmarred Vision of Voodress of Fury	4	0	4	32716	2	0	65
1089854	Unmarred Vision of Voodress of Fury	4	0	4	32716	2	0	65
1089855	Unmarred Vision of Voodress of Fury	4	0	4	32716	2	0	65
1089856	Unmarred Vision of Voodress of Fury	4	0	4	32716	2	0	65
1089857	Unmarred Vision of Voodress of Glory	4	0	4	32716	2	0	65
1089858	Unmarred Vision of Voodress of Glory	4	0	4	32716	2	0	65
1089859	Unmarred Vision of Voodress of Azeroth	4	0	5	32716	2	0	65
1089860	Unmarred Vision of Voodress of Legend	4	0	5	32716	2	0	65
1089861	Improved Battle Tabard of the Defilers	4	0	2	63699	19	0	20
1089862	Improved Battle Tabard of the Defilers	4	0	2	63699	19	0	20
1089863	Improved Battle Tabard of the Defilers	4	0	2	63699	19	0	20
1089864	Improved Battle Tabard of the Defilers	4	0	2	63699	19	0	20
1089865	Improved Battle Tabard of the Defilers	4	0	2	63699	19	0	20
1089866	Battle Tabard of the Defilers of Power	4	0	2	63700	19	0	20
1089867	Battle Tabard of the Defilers of Power	4	0	2	63700	19	0	20
1089868	Improved Zandalarian Shadow Talisman	4	0	2	32713	2	0	60
1089869	Improved Zandalarian Shadow Talisman	4	0	2	32713	2	0	60
1089870	Improved Zandalarian Shadow Talisman	4	0	2	32713	2	0	60
1089871	Zandalarian Shadow Talisman of Power	4	0	3	32713	2	0	60
1089872	Zandalarian Shadow Talisman of Power	4	0	3	32713	2	0	60
1089873	Zandalarian Shadow Talisman of Glory	4	0	4	32713	2	0	60
1089874	Zandalarian Shadow Talisman of Glory	4	0	4	32713	2	0	60
1089875	Zandalarian Shadow Talisman of the Gods	4	0	5	32713	2	0	60
1089876	Zandalarian Shadow Talisman of Legend	4	0	5	32713	2	0	60
1089877	Improved Zandalarian Shadow Talisman	4	0	3	32714	2	0	60
1089878	Improved Zandalarian Shadow Talisman	4	0	3	32714	2	0	60
1089879	Zandalarian Shadow Talisman of Power	4	0	3	32714	2	0	60
1089880	Zandalarian Shadow Talisman of Glory	4	0	4	32714	2	0	60
1089881	Zandalarian Shadow Talisman of the Gods	4	0	5	32714	2	0	60
1089882	Zandalarian Shadow Talisman of Legend	4	0	5	32714	2	0	60
1089883	Improved Zandalarian Shadow Talisman	4	0	3	32715	2	0	68
1089884	Improved Zandalarian Shadow Talisman	4	0	3	32715	2	0	68
1089885	Zandalarian Shadow Talisman of Power	4	0	3	32715	2	0	68
1089886	Zandalarian Shadow Talisman of Power	4	0	3	32715	2	0	68
1089887	Zandalarian Shadow Talisman of Glory	4	0	4	32715	2	0	68
1089888	Zandalarian Shadow Talisman of Glory	4	0	4	32715	2	0	68
1089889	Zandalarian Shadow Talisman of the Gods	4	0	5	32715	2	0	68
1089890	Zandalarian Shadow Talisman of Legend	4	0	5	32715	2	0	68
1089891	Zandalarian Shadow Mastery Talisman of Fury	4	0	4	32716	2	0	65
1089892	Zandalarian Shadow Mastery Talisman of Fury	4	0	4	32716	2	0	65
1089893	Zandalarian Shadow Mastery Talisman of Fury	4	0	4	32716	2	0	65
1089894	Zandalarian Shadow Mastery Talisman of Fury	4	0	4	32716	2	0	65
1089895	Zandalarian Shadow Mastery Talisman of Glory	4	0	4	32716	2	0	65
1089896	Zandalarian Shadow Mastery Talisman of Glory	4	0	4	32716	2	0	65
1089897	Zandalarian Shadow Mastery Talisman of Azeroth	4	0	5	32716	2	0	65
1089898	Zandalarian Shadow Mastery Talisman of Legend	4	0	5	32716	2	0	65
1089899	Improved Maelstrom's Tendril	4	0	2	32713	2	0	60
1089900	Improved Maelstrom's Tendril	4	0	2	32713	2	0	60
1089901	Improved Maelstrom's Tendril	4	0	2	32713	2	0	60
1089902	Maelstrom's Tendril of Power	4	0	3	32713	2	0	60
1089903	Maelstrom's Tendril of Power	4	0	3	32713	2	0	60
1089904	Maelstrom's Tendril of Glory	4	0	4	32713	2	0	60
1089905	Maelstrom's Tendril of Glory	4	0	4	32713	2	0	60
1089906	Maelstrom's Tendril of the Gods	4	0	5	32713	2	0	60
1089907	Maelstrom's Tendril of Legend	4	0	5	32713	2	0	60
1089908	Improved Maelstrom's Tendril	4	0	3	32714	2	0	60
1089909	Improved Maelstrom's Tendril	4	0	3	32714	2	0	60
1089910	Improved Maelstrom's Tendril	4	0	3	32714	2	0	60
1089911	Improved Maelstrom's Tendril	4	0	3	32714	2	0	60
1089912	Improved Maelstrom's Tendril	4	0	3	32714	2	0	60
1089913	Maelstrom's Tendril of Power	4	0	3	32714	2	0	60
1089914	Maelstrom's Tendril of Power	4	0	3	32714	2	0	60
1089915	Maelstrom's Tendril of Glory	4	0	4	32714	2	0	60
1089916	Maelstrom's Tendril of Glory	4	0	4	32714	2	0	60
1089917	Maelstrom's Tendril of the Gods	4	0	5	32714	2	0	60
1089918	Maelstrom's Tendril of Legend	4	0	5	32714	2	0	60
1089919	Improved Maelstrom's Tendril	4	0	3	32715	2	0	68
1089920	Improved Maelstrom's Tendril	4	0	3	32715	2	0	68
1089921	Improved Maelstrom's Tendril	4	0	3	32715	2	0	68
1089922	Improved Maelstrom's Tendril	4	0	3	32715	2	0	68
1089923	Improved Maelstrom's Tendril	4	0	3	32715	2	0	68
1089924	Maelstrom's Tendril of Power	4	0	3	32715	2	0	68
1089925	Maelstrom's Tendril of Power	4	0	3	32715	2	0	68
1089926	Maelstrom's Tendril of Glory	4	0	4	32715	2	0	68
1089927	Maelstrom's Tendril of Glory	4	0	4	32715	2	0	68
1089928	Maelstrom's Tendril of the Gods	4	0	5	32715	2	0	68
1089929	Maelstrom's Tendril of Legend	4	0	5	32715	2	0	68
1089930	Maelstrom's Wrath of Fury	4	0	4	32716	2	0	65
1089931	Maelstrom's Wrath of Fury	4	0	4	32716	2	0	65
1089932	Maelstrom's Wrath of Fury	4	0	4	32716	2	0	65
1089933	Maelstrom's Wrath of Fury	4	0	4	32716	2	0	65
1089934	Maelstrom's Wrath of Fury	4	0	4	32716	2	0	65
1089935	Maelstrom's Wrath of Fury	4	0	4	32716	2	0	65
1089936	Maelstrom's Wrath of Fury	4	0	4	32716	2	0	65
1089937	Maelstrom's Wrath of Glory	4	0	4	32716	2	0	65
1089938	Maelstrom's Wrath of Glory	4	0	4	32716	2	0	65
1089939	Maelstrom's Wrath of Azeroth	4	0	5	32716	2	0	65
1089940	Maelstrom's Wrath of Legend	4	0	5	32716	2	0	65
1089941	Improved Faded Hakkari Cloak	4	1	3	63701	16	0	59
1089942	Improved Faded Hakkari Cloak	4	1	3	63701	16	0	59
1089943	Faded Hakkari Cloak of Power	4	1	3	63702	16	0	59
1089944	Faded Hakkari Cloak of Power	4	1	3	63702	16	0	59
1089945	Faded Hakkari Cloak of Glory	4	1	4	63703	16	0	59
1089946	Faded Hakkari Cloak of Glory	4	1	4	63703	16	0	59
1089947	Faded Hakkari Cloak of the Gods	4	1	5	63704	16	0	59
1089948	Confront Yeh'kinya's Faded Hakkari Cloak	4	1	5	63704	16	0	59
1089949	Improved Tattered Hakkari Cape	4	1	3	63705	16	0	59
1089950	Improved Tattered Hakkari Cape	4	1	3	63705	16	0	59
1089951	Tattered Hakkari Cape of Power	4	1	3	63706	16	0	59
1089952	Tattered Hakkari Cape of Power	4	1	3	63706	16	0	59
1089953	Tattered Hakkari Cape of Glory	4	1	4	63707	16	0	59
1089954	Tattered Hakkari Cape of Glory	4	1	4	63707	16	0	59
1089955	Tattered Hakkari Cape of the Gods	4	1	5	63708	16	0	59
1089956	Confront Yeh'kinya's Tattered Hakkari Cape	4	1	5	63708	16	0	59
1089957	Zandalarian Hero Badge of Fury	4	0	4	32431	12	0	68
1089958	Zandalarian Hero Badge of Fury	4	0	4	32431	12	0	68
1089959	Zandalarian Hero Badge of Fury	4	0	4	32431	12	0	68
1089960	Zandalarian Hero Badge of Fury	4	0	4	32431	12	0	68
1089961	Zandalarian Hero Badge of Fury	4	0	4	32431	12	0	68
1089962	Zandalarian Hero Badge of Fury	4	0	4	32431	12	0	68
1089963	Zandalarian Hero Badge of Fury	4	0	4	32431	12	0	68
1089964	Zandalarian Hero Badge of Glory	4	0	4	32431	12	0	68
1089965	Zandalarian Hero Badge of Glory	4	0	4	32431	12	0	68
1089966	Zandalarian Hero Badge of Azeroth	4	0	5	32431	12	0	68
1089967	Heart of Hakkar's Zandalarian Hero Badge	4	0	5	32431	12	0	68
1089968	Zandalarian Hero Charm of Fury	4	0	4	32431	12	0	68
1089969	Zandalarian Hero Charm of Fury	4	0	4	32431	12	0	68
1089970	Zandalarian Hero Charm of Fury	4	0	4	32431	12	0	68
1089971	Zandalarian Hero Charm of Fury	4	0	4	32431	12	0	68
1089972	Zandalarian Hero Charm of Fury	4	0	4	32431	12	0	68
1089973	Zandalarian Hero Charm of Fury	4	0	4	32431	12	0	68
1089974	Zandalarian Hero Charm of Fury	4	0	4	32431	12	0	68
1089975	Zandalarian Hero Charm of Glory	4	0	4	32431	12	0	68
1089976	Zandalarian Hero Charm of Glory	4	0	4	32431	12	0	68
1089977	Zandalarian Hero Charm of Azeroth	4	0	5	32431	12	0	68
1089978	Heart of Hakkar's Zandalarian Hero Charm	4	0	5	32431	12	0	68
1089979	Zandalarian Hero Medallion of Fury	4	0	4	32431	12	0	68
1089980	Zandalarian Hero Medallion of Fury	4	0	4	32431	12	0	68
1089981	Zandalarian Hero Medallion of Fury	4	0	4	32431	12	0	68
1089982	Zandalarian Hero Medallion of Fury	4	0	4	32431	12	0	68
1089983	Zandalarian Hero Medallion of Fury	4	0	4	32431	12	0	68
1089984	Zandalarian Hero Medallion of Fury	4	0	4	32431	12	0	68
1089985	Zandalarian Hero Medallion of Fury	4	0	4	32431	12	0	68
1089986	Zandalarian Hero Medallion of Glory	4	0	4	32431	12	0	68
1089987	Zandalarian Hero Medallion of Glory	4	0	4	32431	12	0	68
1089988	Zandalarian Hero Medallion of Azeroth	4	0	5	32431	12	0	68
1089989	Heart of Hakkar's Zandalarian Hero Medallion	4	0	5	32431	12	0	68
1089990	Improved Belt of Shrunken Heads	4	4	3	63709	6	0	70
1089991	Improved Belt of Shrunken Heads	4	4	3	63709	6	0	70
1089992	Improved Belt of Shrunken Heads	4	4	3	63709	6	0	70
1089993	Belt of Shrunken Heads of Power	4	4	3	63710	6	0	70
1089994	Belt of Shrunken Heads of Power	4	4	3	63710	6	0	70
1089995	Belt of Shrunken Heads of Glory	4	4	4	63711	6	0	70
1089996	Belt of Shrunken Heads of the Gods	4	4	5	63712	6	0	70
1089997	Belt of Shrunken Heads of Legend	4	4	5	63712	6	0	70
