entry	name	subname	level_min	level_max	rank	type	display_id	display_scale
14423	Officer Jaxon		60	60	1	7	14472	0
14424	Mirelow		25	25	4	4	631	0
14425	Gnawbone		24	24	4	7	543	0
14426	Harb Foulmountain		27	27	4	7	3898	1.35
14427	Gibblesnik		28	28	4	7	511	0
14428	Uruson		7	7	4	7	6818	0
14429	Grimmaw		11	11	4	7	1011	0
14430	Duskstalker		9	9	4	1	11453	0
14431	Fury Shelda		8	8	4	7	2296	0
14432	Threggil		6	6	4	3	904	0
14433	Sludginn		30	30	4	10	8834	0
14434	Alarm-o-Bot		1	1	0	10	14473	0.2
14435	Prince Thunderaan	The Wind Seeker	63	63	3	4	14992	0
14436	Mor'zul Bloodbringer		61	61	0	7	14565	0
14437	Gorzeeki Wildeyes		55	55	0	7	14566	0
14438	Officer Pomeroy		60	60	1	7	14492	0
14439	Officer Brady		60	60	1	7	14493	0
14440	Hunter Sagewind		60	60	1	7	14494	1.35
14441	Hunter Ragetotem		60	60	1	7	14495	1.35
14442	Hunter Thunderhorn		60	60	1	7	14496	1.35
14443	Doomguard Tap Trigger		1	1	0	10	11686	1
14444	Orcish Orphan		4	4	0	7	14589	0
14445	Lord Captain Wyrmak		45	45	2	2	7976	0
14446	Fingat		43	43	4	7	441	0
14447	Gilmorian		43	43	4	7	4920	0
14448	Molt Thorn		42	42	4	4	14497	0
14449	Blackwing Orb Trigger		1	1	0	10	11686	0
14450	Orphan Matron Nightingale		10	10	0	7	14500	0
14451	Orphan Matron Battlewail		10	10	0	7	14499	0
14452	Enslaved Doomguard Commander		61	61	1	3	4426	0
14453	Orb of Domination		1	1	0	10	14501	1
14454	The Windreaver		60	60	1	4	14515	3
14455	Whirling Invader		57	58	0	4	14525	0
14456	Blackwing Guardsman		61	61	1	7	12024	0
14457	Princess Tempestria		60	60	1	4	14514	2.5
14458	Watery Invader		56	58	0	4	5489	0
14459	Nefarian's Troops		1	1	0	10	11686	0
14460	Blazing Invader		54	56	0	4	14527	0
14461	Baron Charr		58	58	1	4	14517	0
14462	Thundering Invader		55	57	0	4	14505	0
14463	Daio the Decrepit		60	60	0	7	14531	0
14464	Avalanchion		58	58	1	4	14512	3
14465	Alliance Battle Standard		1	1	0	10	14541	1
14466	Horde Battle Standard		1	1	0	10	14542	1
14467	Kroshius		55	55	1	3	14520	0
14469	Niby the Almighty		56	56	0	7	14532	1.15
14470	Impsy	Niby's Minion	56	56	0	3	4449	0
14471	Setis		61	61	2	7	5965	0
14472	Gretheer		57	57	4	1	1104	1.8
14473	Lapress		60	60	2	10	14521	0
14474	Zora		59	59	2	10	14522	0
14475	Rex Ashil		57	57	2	10	12153	0
14476	Krellack		56	56	4	1	6068	2.85
14477	Grubthor		58	58	4	1	14523	2
14478	Huricanian		58	58	4	4	14525	2
14479	Twilight Lord Everun	Twilight's Hammer	60	60	4	7	14526	0
14480	Alowicious Czervik	Sweet Treats	10	10	0	7	14530	0
14481	Emmithue Smails	Sweet Treats	10	10	0	7	14529	1.15
14482	Xorothian Imp		59	60	0	3	14380	0
14483	Dread Guard		60	60	1	3	14152	0
14484	Injured Peasant		51	52	0	6	14533	0
14485	Plagued Peasant		52	53	0	6	14537	0
14486	Scourge Footsoldier	Kel'Thuzad's Minion	57	59	0	6	9786	0
14487	Gluggle		37	37	4	7	5286	0
14488	Roloch		38	38	4	7	5782	0
14489	Scourge Archer		60	60	0	6	9790	0
14490	Rippa		44	44	4	1	14528	0
14491	Kurmokk		42	42	4	1	3186	1.4
14492	Verifonix	The Surveyor	42	42	4	7	7232	0
14493	Priest Epic Event Caller		1	1	0	7	14537	1
14494	Eris Havenfire		60	60	1	6	14545	0
14495	Invisible Trigger One		60	60	0	10	13069	1
14496	Stormwind Orphan		1	3	0	7	252	0
14497	Shellene	Orphanage Matron	20	20	0	7	8632	0
14498	Tosamina		34	34	0	7	3850	0
14499	Horde Orphan		1	3	0	7	14589	0
14500	J'eevee		58	58	0	3	10812	1
14501	Warlock Mount Ritual Mob Type 3, Infernal (DND)		1	1	0	3	10905	1
14502	Xorothian Dreadsteed		62	62	1	3	14552	0
14503	The Cleaner		63	63	1	3	14555	0
14504	Dreadsteed Spirit		60	60	0	3	14553	0
14505	Riding Horse (Dreadsteed)		1	1	0	3	14554	0
14506	Lord Hel'nurath		62	62	1	3	14556	0
14507	High Priest Venoxis		63	63	3	7	15217	0
14508	Short John Mithril		47	47	0	7	14561	0
14509	High Priest Thekal		63	63	3	7	15216	0
14510	High Priestess Mar'li		63	63	3	7	15220	0
14511	Shadowed Spirit		60	60	1	6	14594	0
14512	Corrupted Spirit		59	60	1	6	14592	0
14513	Malicious Spirit		59	60	1	6	14593	0
14514	Banal Spirit		60	60	0	6	146	0
14515	High Priestess Arlokk		63	63	3	7	15218	0
14516	Death Knight Darkreaver		62	62	1	6	14591	0
14517	High Priestess Jeklik		63	63	3	7	15219	0
14518	Aspect of Banality		60	60	1	6	14560	0
14519	Aspect of Corruption		60	60	1	6	10703	0
14520	Aspect of Malice		60	60	1	6	14368	0
14521	Aspect of Shadow		60	60	1	6	11649	0
14522	Ur'dan		54	54	0	7	14564	0
14523	Ulathek		57	57	0	7	14563	0
14524	Vartrus the Ancient		63	63	1	10	14567	0
14525	Stoma the Ancient		63	63	1	10	14567	0
14526	Hastat the Ancient		63	63	1	10	14567	0
14527	Simone the Inconspicuous		60	60	1	3	14588	0
14528	Precious	Simone's Pet	60	60	1	3	855	0
14529	Franklin the Friendly		60	60	1	3	14586	0
14530	Solenor the Slayer		60	60	1	3	8610	0
14531	Artorius the Amiable		60	60	1	3	14580	1.35
14532	Razzashi Venombrood		60	60	1	1	14950	0
14533	Simone the Seductress		60	60	1	3	10925	0
14534	Klinfran the Crazed		60	60	1	3	9018	0
14535	Artorius the Doombringer		60	60	1	3	2727	0
14536	Nelson the Nice		60	60	1	3	14587	0
14538	Precious the Devourer	Simone's Pet	60	60	1	3	6688	0
14539	Swift Timber Wolf		10	10	0	1	14575	0
14540	Swift Brown Wolf		10	10	0	1	14573	0
14541	Swift Gray Wolf		10	10	0	1	14574	0
14542	Great White Kodo		1	2	0	1	14349	0
14543	Swift Olive Raptor		1	2	0	1	14344	0
14544	Swift Orange Raptor		1	2	0	1	14342	0
14545	Swift Blue Raptor		1	2	0	1	14339	0
14546	Swift Brown Ram		1	2	0	1	14347	0
14547	Swift White Ram		1	2	0	1	14346	0
14548	Swift Gray Ram		1	2	0	1	14576	0
14549	Great Brown Kodo		1	2	0	1	14578	0
14550	Great Gray Kodo		1	2	0	1	14579	0
14551	Swift Yellow Mechanostrider		1	2	0	9	14377	0
14552	Swift White Mechanostrider		1	2	0	9	14376	0
14553	Swift Green Mechanostrider		1	2	0	9	14374	0
14554	Swift Stripped Mechanostrider		1	1	0	9	14581	1
14555	Swift Mistsaber		1	2	0	1	14332	0
14556	Swift Frostsaber		1	2	0	1	14331	0
14557	Swift Dawnsaber		1	1	0	1	14329	0
14558	Purple Skeletal Warhorse		1	2	0	6	10721	0
14559	Swift Palamino		1	2	0	1	14582	0
14560	Swift White Steed		1	2	0	1	14338	0
14561	Swift Brown Steed		1	2	0	1	14583	0
14562	Swift Blue Mechanostrider		1	1	0	9	14373	1
14563	Swift Red Mechanostrider		1	1	0	9	14375	1
14564	Terrordale Spirit		59	60	0	6	10700	0
14565	Riding Horse (Charger)		1	1	0	1	14584	0
14566	Ancient Equine Spirit		60	60	0	1	14585	0
14567	Derotain Mudsipper	The Thorium Brotherhood	52	52	0	7	14668	0
14568	Darkreaver's Fallen Charger		60	60	0	1	14590	0
14581	Sergeant Thunderhorn	Weapons Quartermaster	55	55	0	7	14612	1.35
14601	Ebonroc		63	63	3	2	6377	0
14602	Swift Stormsaber		1	2	0	1	14632	0
14603	Zapped Shore Strider		48	49	0	5	14673	1
14604	Zapped Land Walker		48	49	0	5	14675	1
14605	Bone Construct		60	60	1	6	12073	0
14606	Drakonid Corpse Trigger		1	1	0	10	11686	1
14621	Overseer Maltorius		50	50	1	7	14665	0
14622	Thorium Brotherhood Lookout	The Thorium Brotherhood	50	52	0	7	14669	0
14623	Warsong Gulch Battlemaster		1	1	0	7	10186	1
14624	Master Smith Burninate	The Thorium Brotherhood	52	52	0	7	14652	0
14625	Overseer Oilfist	The Thorium Brotherhood	60	60	0	7	14653	0
14626	Taskmaster Scrange	The Thorium Brotherhood	54	54	0	7	14654	0
14627	Hansel Heavyhands	The Thorium Brotherhood	53	53	0	7	14655	0
14628	Evonice Sootsmoker	The Thorium Brotherhood	51	51	0	7	14656	0
14629	Loggerhead Snapjaw		1	1	0	1	14657	1
14630	Leatherback Snapjaw		1	1	0	1	14658	1
14631	Olive Snapjaw		1	1	0	1	14659	1
14632	Hawksbill Snapjaw		1	1	0	1	14660	1
14633	Albino Snapjaw		1	1	0	1	14661	1
14634	Lookout Captain Lolo Longstriker	The Thorium Brotherhood	59	59	0	7	14662	0
14635	Sleepy Dark Iron Worker		1	1	0	7	7929	1
14636	Chambermaid Pillaclencher		1	1	1	7	14663	1
14637	Zorbin Fandazzle		40	40	0	7	14664	0
14638	Zapped Wave Strider		47	48	0	5	14673	1
14639	Zapped Deep Strider		47	49	0	5	14673	1
14640	Zapped Cliff Giant		49	50	0	5	14674	1
14641	[PH] Horde spell thrower		1	1	0	10	169	1
14642	[PH] Alliance Spell thrower		1	1	0	10	169	1
14643	[PH] Alliance Herald		60	60	0	7	12075	1
14644	[PH] Horde Herald		60	60	0	7	12080	1
14645	Warsong Gulch Herald		1	1	0	10	8590	0
14646	Stratholme Trigger		60	60	0	10	11686	1
14661	Stinglasher		47	47	0	10	12149	0
14662	Corrupted Fire Nova Totem V		52	52	0	11	4683	0
14663	Corrupted Stoneskin Totem VI		54	54	0	11	4588	0
14664	Corrupted Healing Stream Totem V		60	60	0	11	4587	0
14666	Corrupted Windfury Totem III		60	60	0	11	4590	0
14667	Corrupted Totem		1	1	0	11	11686	0
14668	Corrupted Infernal		60	60	0	3	169	0
14681	Transporter Malfunction		1	1	0	8	26	1
14682	Sever		25	25	1	6	1061	0
14683	Baron Titus Rivendare		62	62	1	6	10729	1
14684	Balzaphon		60	60	1	6	7919	0
14685	Morbus		61	61	1	6	14693	1
14686	Lady Falther'ess		40	40	1	6	10698	0
14687	Soulless		61	61	1	6	10553	1
14688	Master Sandoval		60	60	1	6	14694	1
14689	Mana Elemental		59	60	1	4	14253	1
14690	Revanchion		60	60	1	6	14695	0
14691	Basalt		61	61	1	6	14696	1
14692	Wollstonecraft		61	61	1	6	14697	1
14693	Scorn		34	34	1	6	16197	0
14694	Necrosis		61	61	1	6	14698	1
14695	Lord Blackwood		60	60	1	6	14699	0
14696	Stitched Behemoth		60	60	0	6	14700	1
14697	Lumbering Horror		61	61	4	6	12819	0
14698	Silent Stalker		57	59	0	6	14703	1
14699	Spectral Soldier UNUSED		54	55	1	6	14365	1
14700	Unclean Spirit		57	59	0	6	14366	1
14701	Doom Wraith		54	55	1	6	14703	1
14702	Wailing Widow		57	59	0	6	984	1
14703	Death Siren		56	57	1	6	10751	1
14704	Skittering Dread		54	55	1	6	14705	1
14705	Nerubian Webspinner		57	59	0	6	11174	1
14706	Skeletal Shocktrooper UNUSED		54	55	1	6	14706	1
14707	Bone Warder		57	59	0	6	12074	1
14708	Decaying Warrior		57	59	0	6	10974	1
14709	Blighted Dead		54	55	1	6	10974	1
14710	Dread Sorcerer		55	56	1	6	11396	1
14711	Plagued Eater UNUSED		57	59	0	6	10487	1
14712	Midden Ghoul		55	56	1	6	14708	1
14713	Putrid Flyer		57	59	0	6	14709	1
14714	Winged Horror		56	57	1	6	14710	1
14715	Silverwing Elite		55	55	1	7	14712	0
14717	Horde Elite		55	55	1	7	14716	0
14718	Horde Laborer		26	27	0	7	11857	0
14719	[PH] Alliance Tower Lieutenant		60	60	1	7	1891	1
14720	High Overlord Saurfang		62	62	1	7	14732	0
14721	Field Marshal Afrasiabi		62	62	1	7	14733	0
14722	Clavicus Knavingham	Alliance Cloth Quartermaster	35	35	0	7	14753	0
14723	Mistina Steelshield	Alliance Cloth Quartermaster	35	35	0	7	14754	0
14724	Bubulo Acerbus	Alliance Cloth Quartermaster	35	35	0	7	14752	0
14725	Raedon Duskstriker	Alliance Cloth Quartermaster	35	35	0	7	14755	0
14726	Rashona Straglash	Horde Cloth Quartermaster	35	35	0	7	14757	0
14727	Vehena	Horde Cloth Quartermaster	35	35	0	7	14759	0
14728	Rumstag Proudstrider	Horde Cloth Quartermaster	35	35	0	7	14758	1.35
14729	Ralston Farnsley	Horde Cloth Quartermaster	35	35	0	7	14756	0
14730	Revantusk Watcher		55	55	0	7	14760	0
14731	Lard	Innkeeper	48	48	0	7	10714	0
14732	PvP CTF Credit Marker		60	60	0	10	1141	0
14733	Sentinel Farsong		55	55	1	7	14813	0
14734	Revantusk Drummer		50	50	0	7	14764	0
14735	ggoodman's flag tester		63	63	0	7	251	1
14736	Primal Torntusk		60	60	0	7	14768	0
14737	Smith Slagtree	Blacksmithing Supplies	47	47	0	7	14769	0
14738	Otho Moji'ko	Cooking Supplier	48	48	0	7	14770	1.35
14739	Mystic Yayo'jin	Reagent Vendor	48	48	0	7	14771	0
14740	Katoom the Angler	Fishing Trainer & Supplies	42	42	0	7	14772	0
14741	Huntsman Markhor	Stable Master	45	45	0	7	14773	0
14742	Zap Farflinger	Unbalanced Engineer	56	56	0	7	14775	0
14743	Jhordy Lapforge	Engineer	50	50	0	7	14774	0
14744	Frostwolf Riding Wolf		1	1	0	1	14776	0
14745	Stormpike Riding Ram		1	1	0	1	14777	0
14746	[PH] Horde Tower Lieutenant		60	60	1	7	12949	1
14748	Vilebranch Kidnapper		49	49	0	7	6512	0
14750	Gurubashi Bat Rider		61	61	1	7	15303	0
14751	Frostwolf Battle Standard		1	1	0	10	14782	1
14752	Stormpike Battle Standard		1	1	0	10	14783	1
14753	Illiyana Moonblaze	Silverwing Supply Officer	55	55	1	7	14784	0
14754	Kelm Hargunth	Warsong Supply Officer	55	55	1	7	14785	0
14755	Tiny Green Dragon		1	1	0	1	14778	0
14756	Tiny Red Dragon		1	1	0	1	14779	0
14757	Elder Torntusk		48	48	0	7	14786	1.33
14758	Zul'Gurub Trigger		60	60	0	10	11686	1
14761	Creeping Doom		60	60	0	10	7511	0
14762	Dun Baldar North Marshal		60	60	1	7	14793	0
14763	Dun Baldar South Marshal		60	60	1	7	14793	0
14764	Icewing Marshal		60	60	1	7	14793	0
14765	Stonehearth Marshal		60	60	1	7	14793	0
14766	Iceblood Marshal		60	60	1	7	14793	0
14767	Tower Point Marshal		60	60	1	7	14793	0
14768	East Frostwolf Marshal		60	60	1	7	14793	0
14769	West Frostwolf Marshal		60	60	1	7	14793	0
14770	Dun Baldar North Warmaster		60	60	1	7	14797	0
14771	Dun Baldar South Warmaster		60	60	1	7	14797	0
14772	East Frostwolf Warmaster		60	60	1	7	14797	0
14773	Iceblood Warmaster		60	60	1	7	14797	0
14774	Icewing Warmaster		60	60	1	7	14797	0
14775	Stonehearth Warmaster		60	60	1	7	14797	0
14776	Tower Point Warmaster		60	60	1	7	14797	0
14777	West Frostwolf Warmaster		60	60	1	7	14797	0
14781	Captain Shatterskull		55	55	1	7	14812	0
14801	Wild Polymorph Target		3	3	0	8	7899	1
14821	Razzashi Raptor		60	60	1	1	2571	0
14822	Sayge		55	55	0	7	491	0
14823	Silas Darkmoon		61	61	1	7	14855	0
14824	GGOODMAN		1	1	0	7	16081	1
14825	Withered Mistress		60	60	1	6	14981	0
14826	Sacrificed Troll		60	60	0	6	14391	0
14827	Burth		60	60	0	7	536	0
14828	Gelvas Grimegate	Darkmoon Faire Ticket Redemption	25	25	0	7	14854	0
14829	Yebb Neblegear		55	55	0	7	14856	0
14830	Unkillable Test Dummy 60 Warrior		60	60	0	7	2467	1
14831	Unkillable Test Dummy 63 Warrior		63	63	3	7	2467	1
14832	Kerri Hicks	The Strongest Woman Alive!	55	55	0	7	14876	0
14833	Chronos	He Who Never Forgets!	55	55	0	7	14875	0
14834	Hakkar		63	63	3	10	15295	0
14841	Rinling		55	55	0	7	14877	0
14842	Melnan Darkstone	Darkmoon Faire Barker	30	30	0	7	14878	0
14843	Kruban Darkblade	Darkmoon Faire Barker	30	30	0	7	14879	0
14844	Sylannia	Darkmoon Faire Drink Vendor	35	35	0	7	14880	0
14845	Stamp Thunderhorn	Darkmoon Faire Food Vendor	35	35	0	7	14881	1.35
14846	Lhara	Darkmoon Faire Exotic Goods	35	35	0	7	14882	0
14847	Professor Thaddeus Paleo	Darkmoon Faire Cards & Exotic Goods	35	35	0	7	14883	0
14848	Herald		60	60	0	10	13069	1
14849	Darkmoon Faire Carnie		25	25	0	7	14890	0
14850	Gruk		1	1	0	7	14589	0
14851	Bog		1	1	0	7	14589	1
14852	Throk		1	1	0	7	14589	1
14853	Torg		1	1	0	7	14589	1
14854	Kall		1	1	0	7	14589	1
14855	Dagg		1	1	0	7	14589	1
14856	Mott		1	1	0	7	14589	1
14857	Erk		2	2	0	7	14589	0
14858	Progk		1	1	0	7	14589	1
14859	Guard Taruc		40	40	0	7	14894	0
14860	Flik		4	4	0	7	14589	0
14861	Blood Steward of Kirtonos		61	61	1	3	10925	0
14862	Emissary Roman'khan		63	63	3	10	15359	2
14864	Khaz Modan Ram		5	5	0	1	14939	0
14865	Felinni		10	10	1	1	14935	0
14866	Flik's Frog		5	5	0	1	14936	0
14867	Jubjub		5	5	0	1	14938	0
14868	Hornsley		8	8	0	1	14937	0
14869	Pygmy Cockatrice		1	1	0	1	14940	0
14870	Stoneclaw Totem TEST		60	60	0	11	4588	1
14871	Morja		12	12	0	7	14943	0
14872	Trok		2	2	0	7	14589	0
14873	Okla		1	1	0	7	14616	0
14874	Karu		1	1	0	7	14616	0
14875	Molthor	Hand of Rastakhan	60	60	1	7	14993	0
14876	Zandalar Headshrinker		60	60	1	7	14998	0
14877	High Priest Venoxis Transform Visual		1	1	1	7	15102	1
14878	Jubling		5	5	0	1	14938	0
14879	Arathi Basin Battlemaster		1	1	0	7	10186	1
14880	Razzashi Skitterer		56	58	1	1	15072	0.5
14881	Spider		1	1	0	8	2536	0.2
14882	Atal'ai Mistress		60	60	1	7	14977	0
14883	Voodoo Slave		60	60	1	7	14973	0
14884	Parasitic Serpent		1	1	0	1	15133	0.4
14885	[PH] Jon LeCraft	Designer Extraordinaire	60	60	0	7	15093	1
14886	The Good Rabbit		5	5	0	8	328	1
14887	Ysondre		63	63	3	2	15364	2
14888	Lethon		63	63	3	2	15365	2
14889	Emeriss		63	63	3	2	15366	2
14890	Taerar		63	63	3	2	15363	2
14892	Fang		1	1	0	8	10209	0
14893	Guard Kurall		40	40	0	7	14972	0
14894	Swarm of bees		1	1	0	10	14985	0
14901	Peon		4	4	0	7	10038	1
14902	Jin'rokh the Breaker		60	60	1	7	14994	1.5
14903	Al'tabim the All-Seeing		60	60	1	7	14995	0
14904	Maywiki of Zuldazar		60	60	1	7	14996	0
14905	Falthir the Sightless		60	60	1	7	14997	0
14906	Test Guy		1	1	1	7	149	1
14908	Mogg		1	1	0	7	14589	0
14909	Pooka		15	15	0	7	15002	0
14910	Exzhal	Servitor of Rastakhan	60	60	1	7	15003	0
14911	Zandalar Enforcer		60	60	1	7	15004	0
14912	Captured Hakkari Zealot		60	60	1	7	11221	0
14913	TEST DUDE		0	0	0	7	1600	1
14921	Rin'wosho the Trader	Zandalar Supplies and Repair	56	56	1	7	15012	0
14941	High Priestess Jeklik Transform Visual		1	1	1	7	15191	1
14942	Kartra Bloodsnarl	Alterac Valley Battlemaster	61	61	1	7	15033	0
14943	Guse's War Rider		60	60	1	1	11012	0
14944	Jeztor's War Rider		60	60	1	1	11012	0
14945	Mulverick's War Rider		60	60	1	1	11012	0
14946	Slidore's Gryphon		60	60	1	1	1148	0
14947	Ichman's Gryphon		60	60	1	1	1148	0
14948	Vipore's Gryphon		60	60	1	1	1148	0
14961	Mirvyna Jinglepocket	Smokywood Pastures	30	30	0	7	15094	0
14962	Dillord Copperpinch	Smokywood Pastures	30	30	0	7	15095	0
14963	Gapp Jinglepocket	Smokywood Pastures	30	30	0	7	15096	0
14964	Hecht Copperpinch	Smokywood Pastures	30	30	0	7	15097	0
14965	Frenzied Bloodseeker Bat		60	60	0	1	14562	1
14966	High Priest Thekal Transform Visual		1	1	1	7	14792	0
14967	High Priestess Mar'li Transform Visual		1	1	1	7	15226	1
14968	High Priestess Arlokk Transform Visual		1	1	1	7	15013	1
14981	Elfarran	Warsong Gulch Battlemaster	61	61	1	7	15098	0
14982	Lylandris	Warsong Gulch Battlemaster	61	61	1	7	15100	0
14983	Field Marshal Oslight		62	62	0	7	15142	0
14984	Sergeant Maclear		62	62	0	7	15143	0
14986	Shade of Jin'do		57	60	0	6	15233	0
14987	Powerful Healing Ward		60	60	0	10	15292	0
14988	Ohgan		60	60	3	1	15271	0
14989	Poisonous Cloud		60	60	0	10	11686	0
14990	Defilers Emissary		40	40	0	7	15239	0
14991	League of Arathor Emissary		40	40	0	7	15251	0
14994	Zandalarian Event Generator		1	1	0	10	13069	1
15001	PvP A-Mid Credit Marker		1	1	0	10	1141	0
15002	PvP Mid Credit Marker		1	1	0	10	1141	0
15003	PvP H-Mid Credit Marker		1	1	0	10	1141	0
15004	PvP ALT-S Credit Marker		1	1	0	10	1141	0
15005	PvP ALT-N Credit Marker		1	1	0	10	1141	0
15006	Deze Snowbane	Arathi Basin Battlemaster	61	61	1	7	15112	0
15007	Sir Malory Wheeler	Arathi Basin Battlemaster	61	61	1	7	15113	0
15008	Lady Hoteshem	Arathi Basin Battlemaster	61	61	1	7	15116	1
15009	Voodoo Spirit		60	60	1	7	14368	0
15010	Jungle Toad		1	1	0	8	14932	0
15011	Wagner Hammerstrike		55	55	0	7	15134	0
15012	Javnir Nashak		55	55	0	7	15139	0
15021	Deathmaster Dwire		62	62	0	7	15140	0
15022	Deathstalker Mortis		62	62	0	7	15141	0
15041	Spawn of Mar'li		59	60	0	1	15136	1
15042	Zanza the Restless		60	60	1	7	15144	0
15043	Zulian Crocolisk		60	60	1	1	833	1
15045	Arathi Farmer		5	5	0	10	15146	0
15046	Forsaken Farmer		5	5	0	10	15152	0
15047	Gurubashi		63	63	1	10	13069	1
15061	Spirit of Jin'do		1	1	0	7	2708	0
15062	Arathi Lumberjack		5	5	0	10	308	0
15063	Arathi Blacksmith		5	5	0	10	15172	0
15064	Forsaken Blacksmith		5	5	0	10	15176	0
15065	Lady		5	5	0	8	15204	0
15066	Cleo		5	5	0	8	9990	0
15067	Zulian Stalker		61	61	1	1	14572	0
15068	Zulian Guardian		57	60	1	1	11029	0
15069	Heart of Hakkar		63	63	0	10	15294	0
15070	Vinchaxa	Servitor of Zanza	60	60	1	7	15205	0
15071	Underfoot		5	5	0	8	5556	0
15072	Spike		5	5	0	8	15181	0
15073	Pat's Hellfire Guy		1	1	0	10	14501	0
15074	Arathi Miner		5	5	0	10	15183	0
15075	Forsaken Miner		5	5	0	10	15187	0
15076	Zandalarian Emissary		55	55	1	7	15210	0
15077	Riggle Bassbait	Fishmaster	50	50	0	7	15235	0
15078	Jang	Fishmaster Apprentice	50	50	0	7	15236	0
15079	Fishbot 5000		50	50	0	9	15200	0
15080	Servant of the Hand	Hand of Rastakhan	60	60	1	7	15210	0
15081	Gri'lek		45	46	1	6	6690	1
15082	Gri'lek		63	63	3	6	8390	2.4
15083	Hazza'rah		63	63	3	6	15267	0
15084	Renataki		63	63	3	6	15268	0
15085	Wushoolay		63	63	3	6	15269	0
15086	Arathi Stablehand		5	5	0	10	15192	0
15087	Forsaken Stablehand		5	5	0	10	15196	0
15088	Booty Bay Elite		61	61	1	7	15201	0
15089	Forsaken Lumberjack		5	5	0	10	15206	0
15090	Swift Razzashi Raptor		1	1	0	1	15289	0
15091	Zul'Gurub Panther Trigger		60	60	0	10	11686	1
15101	Zulian Prowler		60	60	0	1	613	0
15102	Silverwing Emissary		22	23	0	7	15255	0
15103	Stormpike Emissary		55	55	0	7	15259	0
15104	Swift Zulian Tiger		1	1	0	1	15290	0
15105	Warsong Emissary		30	30	0	7	15247	0
15106	Frostwolf Emissary		55	55	0	7	15243	0
15107	Arathi Horse		5	5	0	10	229	0
15108	Forsaken Horse		1	2	0	10	10671	0
15109	Primal Blessing Visual		1	1	0	1	15214	1
15110	Gurubashi Prisoner		60	60	0	7	15263	1
15111	Mad Servant		61	61	1	3	6811	0
15112	Brain Wash Totem		60	60	0	11	15291	0
15113	Honored Hero		60	60	0	10	15222	0
15114	Gahz'ranka		63	63	3	10	15288	0
15115	Honored Ancestor		60	60	0	10	15228	0
15116	Grinkle	Fishing Promoter	50	50	0	7	15237	0
15117	Chained Spirit		60	60	0	6	14560	0
15118	Master Angler Form		38	40	0	1	15234	1
15119	Barrus	Fishing Promoter	50	50	0	7	15238	0
15121	Skeletal Magelord		51	51	0	6	11397	1
15122	Gahz'ranka Dead		1	1	1	10	15288	0
15123	[PH] Kris Zierhut	Designer Extraordinaire	60	60	0	7	15093	1
15124	Targot Jinglepocket	Smokywood Pastures	30	30	0	7	15278	0
15125	Kosco Copperpinch	Smokywood Pastures	30	30	0	7	15279	0
15126	Rutherford Twing	Defilers Supply Officer	55	55	1	7	15276	0
15127	Samuel Hawke	League of Arathor Supply Officer	55	55	1	7	15277	0
15128	Defiler Elite		55	55	1	7	15284	0
15130	League of Arathor Elite		55	55	1	7	15280	0
15131	Qeeju	Stable Master	45	45	0	7	14773	0
15133	Killable Test Dummy 60 Warrior		60	60	0	7	2467	1
15134	Outlands Test Dummy Warrior 70		70	70	0	7	2467	1
15135	Chromatic Drake Mount		1	2	0	2	15293	1
15136	Hammerfall Elite		55	55	0	7	4034	0
15137	Menethil Elite		55	55	0	7	790	0
15138	Silverpine Elite		55	55	0	7	4342	0
15139	Gahz'ranka Herald		1	1	0	10	11686	1
15140	Pat's Splash Guy		60	60	0	10	15294	0
15141	Portal of Madness		1	1	0	10	9510	0
15142	Outlands Test Dummy Warrior 60		60	60	0	7	2467	1
15143	Outlands Test Dummy Warrior 63		63	63	0	7	2467	1
15144	Outlands Test Dummy Warrior 65		65	65	0	7	2467	1
15145	Outlands Test Dummy Warrior 67		67	67	0	7	2467	1
15146	Mad Voidwalker		59	60	1	3	14428	0
15151	Outlands Test Dummy Warrior 55		55	55	0	7	2467	1
15152	Outlands Test Dummy Warrior 56		56	56	0	7	2467	1
15153	Outlands Test Dummy Warrior 57		57	57	0	7	2467	1
15154	Outlands Test Dummy Warrior 58		58	58	0	7	2467	1
15155	Outlands Test Dummy Warrior 59		59	59	0	7	2467	1
15156	Outlands Test Dummy Warrior 61		61	61	0	7	2467	1
15157	Outlands Test Dummy Warrior 62		62	62	0	7	2467	1
15158	Outlands Test Dummy Warrior 64		64	64	0	7	2467	1
15159	Outlands Test Dummy Warrior 66		66	66	0	7	2467	1
15160	Outlands Test Dummy Warrior 68		68	68	0	7	2467	1
15161	Outlands Test Dummy Warrior 69		69	69	0	7	2467	1
15162	Scarlet Inquisitor		61	61	1	7	10343	0
15163	Nightmare Illusion		60	60	0	6	15301	3.5
15164	Mulgore Trigger		60	60	0	10	11686	1
15165	Haughty Modiste	Fashion Designer	51	51	0	7	15300	0
15166	[PH] Luis Barriga		60	60	0	7	3974	1
15167	[PH] Luis Test NPC		45	45	0	7	4279	1
15168	Vile Scarab		55	55	0	10	13096	0.5
15169	Ralo'shan the Eternal Watcher		60	60	0	7	15308	0
15170	Rutgar Glyphshaper		60	60	0	7	15309	0
15171	Frankal Stonebridge		60	60	0	7	15310	0
15172	Glibb	Brann Bronzebeard's Pet Monkey	62	62	0	1	15302	0
15173	Outlands Test Dummy Warrior 54		54	54	0	7	2467	1
15174	Calandrath	Innkeeper	54	54	0	7	15312	0
