[combat] time=0.324 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[action] time=0.484 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.577 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.577 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=4.618 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42354 rgb=0..255 alpha=180..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=5.163 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[anim] time=11.333 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.333 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.364 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.364 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.367 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.367 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.383 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.383 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.400 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.400 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.417 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.417 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.433 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.433 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.450 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.450 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.467 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.467 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.483 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.484 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.500 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.500 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.516 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.517 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.533 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.533 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.550 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.550 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.567 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.567 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.583 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.583 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.600 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.601 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.617 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.617 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.633 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.633 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.665 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.665 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.667 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.667 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.684 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.684 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.700 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.700 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.717 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.717 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.734 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.734 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.751 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.751 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.767 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.767 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.783 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.783 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.800 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.800 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.817 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.817 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.833 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.834 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.851 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.851 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.867 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.867 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.884 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.884 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.900 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.900 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.917 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.917 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.933 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.934 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.965 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.966 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.968 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.968 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.984 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.984 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.001 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.001 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.017 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.017 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.034 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.034 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.051 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.051 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.084 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.084 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.101 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.101 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.117 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.117 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.134 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.134 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.151 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.165 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.168 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.168 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.184 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.184 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.200 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.200 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.217 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.217 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.234 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.234 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[combat] time=12.250 event=AttackStopSend cause=network-session-send target=0x0000000000000000 detail=CMSG_ATTACKSTOP
[combat] time=12.250 event=IntentOff cause=user-cancel target=0xF13000007900B1EF detail=local_attack_latch_edge
[anim] time=12.252 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.252 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.267 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.268 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.284 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.284 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.301 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.301 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.318 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.318 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.334 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.334 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.351 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.351 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.367 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.367 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.384 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.384 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.401 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.401 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.417 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.417 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.434 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.435 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.465 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.465 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=12.468 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=12.469 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
