[combat] time=0.222 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=86;hex=0A0000000000000000000000004400000057656C636F6D6520746F20576F726C64206F66205761726372616674210A506174636820312E31323A204472756D73206F6620576172206973206E6F77206C697665210000
[combat] time=0.223 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=0.223 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=31;hex=596F7520617265206E6F7720696E76697369626C65202872616E6B20362900
[action] time=0.236 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.237 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.245 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[combat] time=0.429 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.429 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=9.941 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42354 rgb=0..255 alpha=180..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=10.491 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=44;hex=00000000070000002E676F2078797A202D383934392E3935202D3133322E3439332038332E35333132203000
[combat] time=10.491 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[anim] time=21.560 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.560 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=21.577 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.577 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.594 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.594 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.610 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.610 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.627 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.627 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.644 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.644 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.677 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.677 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.694 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.694 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.710 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.726 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.727 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.727 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.744 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.744 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.760 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.760 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.777 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.777 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.794 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.794 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.811 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.811 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.827 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.827 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.844 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.844 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.860 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.860 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.877 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.877 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.894 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.894 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.911 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.911 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.927 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.927 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.945 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.945 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.960 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.960 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=21.978 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.978 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=21.993 event=AttackStopSend cause=network-session-send target=0x0000000000000000 detail=CMSG_ATTACKSTOP
[combat] time=21.993 event=IntentOff cause=user-cancel target=0xF13000000604A274 detail=local_attack_latch_edge
[anim] time=21.995 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=21.995 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.011 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.026 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=22.027 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=26;hex=00000000070000002E6E706320737061776E2064656C65746500
[combat] time=22.027 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.npc_spawn_delete
[anim] time=22.028 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.028 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.044 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.044 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.061 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.061 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.078 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.078 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.094 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.094 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.111 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.111 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=22.119 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=35;hex=0A0000000000000000000000001100000043726561747572652052656D6F7665640000
[combat] time=22.126 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Creature_Removed
[anim] time=22.127 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.128 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.144 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.144 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.161 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.161 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.177 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.177 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.194 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.195 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.211 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.211 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.228 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.228 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.244 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.244 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.261 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.261 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.277 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.278 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.294 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.294 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.311 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.326 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.328 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.328 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.344 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.344 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.361 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.361 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.377 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.377 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.394 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.395 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.411 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.411 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.428 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.428 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.445 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.445 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.461 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.461 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.478 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.478 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.494 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.494 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.511 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.511 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.528 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.528 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.544 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.545 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.561 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.561 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.577 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.578 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.594 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.594 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.611 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.626 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.628 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.629 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.644 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.644 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.661 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.661 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.678 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.678 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.694 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.694 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.711 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.711 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.728 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.728 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.745 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.745 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.761 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.761 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.778 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.778 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.795 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.795 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.811 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.812 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.828 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.828 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.844 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.845 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.861 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.861 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.878 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.878 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.894 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.894 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.912 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.927 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.929 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.929 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.945 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.945 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.961 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.962 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.978 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.978 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=22.995 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=22.995 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=23.011 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=23.011 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=23.028 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=23.028 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=23.045 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=23.045 unit=creature:328 track=0 requested=0 played=0 kind=Exact
